1,2,3,4,5,6
206.22451329231262,103.27923202514648,40.57896065711975,21.553882598876953,23.452533721923828,10.600800037384033
323.08039236068726,156.2882776260376,52.513789653778076,34.142138719558716,20.65889883041382,16.727657318115234
424.9624984264374,211.56787371635437,86.22758769989014,45.44329380989075,18.275227308273315,21.70863962173462
527.3240535259247,293.1902582645416,82.21762347221375,40.26336717605591,40.09824466705322,28.338023900985718
